Country,League,Season,Date,Time,Home,Away,HG,AG,Res
Mexico,Liga MX,2023/2024,23/08/2023,02:00,Mazatlan FC,Puebla,1,0,H
Mexico,Liga MX,2023/2024,23/08/2023,04:06,Juarez,UNAM Pumas,4,1,H
Mexico,Liga MX,2023/2024,24/08/2023,02:00,Club America,Necaxa,3,2,H
Mexico,Liga MX,2023/2024,24/08/2023,02:06,Pachuca,Cruz Azul,1,0,H
Mexico,Liga MX,2023/2024,24/08/2023,04:00,Atl. San Luis,Club Leon,3,0,H
Mexico,Liga MX,2023/2024,26/08/2023,02:00,Puebla,Juarez,1,0,H
Mexico,Liga MX,2023/2024,26/08/2023,04:10,Club Tijuana,Mazatlan FC,1,1,D
Mexico,Liga MX,2023/2024,27/08/2023,00:00,Atlas,Toluca,0,0,D
Mexico,Liga MX,2023/2024,27/08/2023,02:00,Club America,Club Leon,1,1,D
Mexico,Liga MX,2023/2024,27/08/2023,04:05,Santos Laguna,Guadalajara Chivas,2,1,H
Mexico,Liga MX,2023/2024,27/08/2023,23:00,Necaxa,Queretaro,0,1,A
Mexico,Liga MX,2023/2024,28/08/2023,01:05,UNAM Pumas,Tigres UANL,2,1,H
Mexico,Liga MX,2023/2024,28/08/2023,03:05,Monterrey,Cruz Azul,1,2,A
Mexico,Liga MX,2023/2024,29/08/2023,04:10,Pachuca,Atl. San Luis,0,2,A
Mexico,Liga MX,2023/2024,31/08/2023,02:00,Toluca,Monterrey,1,0,H
Mexico,Liga MX,2023/2024,31/08/2023,02:06,Queretaro,Atlas,1,2,A
Mexico,Liga MX,2023/2024,31/08/2023,04:00,Tigres UANL,Santos Laguna,3,2,H
Mexico,Liga MX,2023/2024,02/09/2023,02:06,Juarez,Mazatlan FC,3,1,H
Mexico,Liga MX,2023/2024,02/09/2023,04:10,Puebla,Club Tijuana,3,0,H
Mexico,Liga MX,2023/2024,03/09/2023,00:00,Club Leon,Necaxa,1,1,D
Mexico,Liga MX,2023/2024,03/09/2023,02:00,Santos Laguna,UNAM Pumas,2,1,H
Mexico,Liga MX,2023/2024,03/09/2023,02:05,Tigres UANL,Queretaro,5,0,H
Mexico,Liga MX,2023/2024,03/09/2023,04:10,Cruz Azul,Club America,2,3,A
Mexico,Liga MX,2023/2024,03/09/2023,19:00,Toluca,Pachuca,5,0,H
Mexico,Liga MX,2023/2024,04/09/2023,00:05,Guadalajara Chivas,Monterrey,1,2,A
Mexico,Liga MX,2023/2024,04/09/2023,03:00,Atl. San Luis,Atlas,2,0,H
Mexico,Liga MX,2023/2024,16/09/2023,01:50,Mazatlan FC,Cruz Azul,2,2,D
Mexico,Liga MX,2023/2024,16/09/2023,04:00,Club Tijuana,Toluca,2,1,H
Mexico,Liga MX,2023/2024,17/09/2023,00:00,Necaxa,Juarez,1,1,D
Mexico,Liga MX,2023/2024,17/09/2023,02:00,Monterrey,Club Leon,3,1,H
Mexico,Liga MX,2023/2024,17/09/2023,04:10,Club America,Guadalajara Chivas,4,0,H
Mexico,Liga MX,2023/2024,17/09/2023,19:00,UNAM Pumas,Atl. San Luis,3,2,H
Mexico,Liga MX,2023/2024,18/09/2023,00:00,Queretaro,Puebla,1,1,D
Mexico,Liga MX,2023/2024,18/09/2023,02:00,Atlas,Tigres UANL,2,0,H
Mexico,Liga MX,2023/2024,19/09/2023,04:00,Pachuca,Santos Laguna,3,2,H
Mexico,Liga MX,2023/2024,21/09/2023,03:06,Queretaro,Club America,1,2,A
Mexico,Liga MX,2023/2024,23/09/2023,02:00,Atl. San Luis,Mazatlan FC,3,2,H
Mexico,Liga MX,2023/2024,23/09/2023,02:00,Juarez,Atlas,1,2,A
Mexico,Liga MX,2023/2024,23/09/2023,04:10,Puebla,UNAM Pumas,0,2,A
Mexico,Liga MX,2023/2024,24/09/2023,02:00,Club Leon,Club Tijuana,1,0,H
Mexico,Liga MX,2023/2024,24/09/2023,02:00,Guadalajara Chivas,Pachuca,0,0,D
Mexico,Liga MX,2023/2024,24/09/2023,04:05,Tigres UANL,Monterrey,3,0,H
Mexico,Liga MX,2023/2024,24/09/2023,19:00,Toluca,Club America,1,1,D
Mexico,Liga MX,2023/2024,24/09/2023,23:00,Cruz Azul,Queretaro,1,3,A
Mexico,Liga MX,2023/2024,25/09/2023,03:05,Santos Laguna,Necaxa,2,5,A
Mexico,Liga MX,2023/2024,27/09/2023,02:05,Guadalajara Chivas,Mazatlan FC,1,3,A
Mexico,Liga MX,2023/2024,29/09/2023,03:00,Atlas,Puebla,2,3,A
Mexico,Liga MX,2023/2024,30/09/2023,02:00,Queretaro,Club Leon,1,1,D
Mexico,Liga MX,2023/2024,30/09/2023,04:00,Atl. San Luis,Cruz Azul,1,2,A
Mexico,Liga MX,2023/2024,30/09/2023,04:10,Club Tijuana,Juarez,5,1,H
Mexico,Liga MX,2023/2024,01/10/2023,00:00,Pachuca,Necaxa,1,1,D
Mexico,Liga MX,2023/2024,01/10/2023,01:45,Club America,UNAM Pumas,1,0,H
Mexico,Liga MX,2023/2024,01/10/2023,02:06,Mazatlan FC,Tigres UANL,2,3,A
Mexico,Liga MX,2023/2024,02/10/2023,00:20,Toluca,Guadalajara Chivas,1,1,D
Mexico,Liga MX,2023/2024,04/10/2023,02:00,Puebla,Monterrey,1,1,D
Mexico,Liga MX,2023/2024,04/10/2023,04:00,Club America,Pachuca,4,0,H
Mexico,Liga MX,2023/2024,05/10/2023,02:00,Necaxa,Cruz Azul,1,3,A
Mexico,Liga MX,2023/2024,05/10/2023,02:00,UNAM Pumas,Queretaro,4,0,H
Mexico,Liga MX,2023/2024,05/10/2023,04:00,Santos Laguna,Club Tijuana,2,1,H
Mexico,Liga MX,2023/2024,05/10/2023,04:00,Tigres UANL,Toluca,2,2,D
Mexico,Liga MX,2023/2024,07/10/2023,04:00,Mazatlan FC,Club America,1,2,A
Mexico,Liga MX,2023/2024,08/10/2023,00:00,Monterrey,Juarez,3,1,H
Mexico,Liga MX,2023/2024,08/10/2023,02:00,Guadalajara Chivas,Atlas,4,1,H
Mexico,Liga MX,2023/2024,08/10/2023,02:00,Pachuca,Tigres UANL,1,1,D
Mexico,Liga MX,2023/2024,08/10/2023,04:10,Cruz Azul,UNAM Pumas,1,4,A
Mexico,Liga MX,2023/2024,08/10/2023,19:00,Toluca,Queretaro,3,1,H
Mexico,Liga MX,2023/2024,09/10/2023,00:00,Necaxa,Puebla,1,2,A
Mexico,Liga MX,2023/2024,09/10/2023,02:05,Santos Laguna,Club Leon,0,2,A
Mexico,Liga MX,2023/2024,09/10/2023,04:00,Club Tijuana,Atl. San Luis,2,1,H
Mexico,Liga MX,2023/2024,21/10/2023,02:00,Atlas,Mazatlan FC,1,3,A
Mexico,Liga MX,2023/2024,21/10/2023,02:06,Juarez,Pachuca,0,1,A
Mexico,Liga MX,2023/2024,21/10/2023,04:10,Puebla,Guadalajara Chivas,0,2,A
Mexico,Liga MX,2023/2024,22/10/2023,00:00,Club Leon,Toluca,1,0,H
Mexico,Liga MX,2023/2024,22/10/2023,02:00,Club America,Santos Laguna,4,3,H
Mexico,Liga MX,2023/2024,22/10/2023,02:06,Queretaro,Club Tijuana,1,0,H
Mexico,Liga MX,2023/2024,22/10/2023,04:10,Tigres UANL,Cruz Azul,2,1,H
Mexico,Liga MX,2023/2024,22/10/2023,19:00,UNAM Pumas,Monterrey,0,1,A
Mexico,Liga MX,2023/2024,23/10/2023,01:00,Atl. San Luis,Necaxa,4,0,H
Mexico,Liga MX,2023/2024,25/10/2023,02:00,Club Leon,Atlas,1,1,D
Mexico,Liga MX,2023/2024,26/10/2023,02:00,Monterrey,Club Tijuana,3,1,H
Mexico,Liga MX,2023/2024,26/10/2023,04:06,Juarez,Atl. San Luis,3,2,H
Mexico,Liga MX,2023/2024,28/10/2023,02:00,Necaxa,UNAM Pumas,1,0,H
Mexico,Liga MX,2023/2024,28/10/2023,04:00,Mazatlan FC,Queretaro,3,0,H
Mexico,Liga MX,2023/2024,29/10/2023,00:00,Cruz Azul,Club Leon,1,0,H
Mexico,Liga MX,2023/2024,29/10/2023,01:05,Guadalajara Chivas,Tigres UANL,0,4,A
Mexico,Liga MX,2023/2024,29/10/2023,01:05,Pachuca,Puebla,1,1,D
Mexico,Liga MX,2023/2024,29/10/2023,03:10,Monterrey,Club America,0,3,A
Mexico,Liga MX,2023/2024,29/10/2023,18:00,Toluca,Atl. San Luis,3,1,H
Mexico,Liga MX,2023/2024,30/10/2023,01:05,Santos Laguna,Juarez,5,1,H
Mexico,Liga MX,2023/2024,30/10/2023,03:06,Club Tijuana,Atlas,2,0,H
Mexico,Liga MX,2023/2024,01/11/2023,01:00,Queretaro,Guadalajara Chivas,1,2,A
Mexico,Liga MX,2023/2024,01/11/2023,01:00,Toluca,Puebla,0,1,A
Mexico,Liga MX,2023/2024,01/11/2023,03:00,Club Leon,UNAM Pumas,1,1,D
Mexico,Liga MX,2023/2024,01/11/2023,03:05,Monterrey,Necaxa,3,0,H
Mexico,Liga MX,2023/2024,02/11/2023,01:00,Atlas,Pachuca,0,2,A
Mexico,Liga MX,2023/2024,02/11/2023,01:00,Cruz Azul,Juarez,2,0,H
Mexico,Liga MX,2023/2024,02/11/2023,03:00,Atl. San Luis,Club America,0,1,A
Mexico,Liga MX,2023/2024,02/11/2023,03:00,Club Tijuana,Tigres UANL,2,0,H
Mexico,Liga MX,2023/2024,02/11/2023,03:00,Mazatlan FC,Santos Laguna,3,1,H
Mexico,Liga MX,2023/2024,04/11/2023,03:00,Puebla,Club Leon,5,4,H
Mexico,Liga MX,2023/2024,04/11/2023,22:55,Tigres UANL,Atl. San Luis,2,2,D
Mexico,Liga MX,2023/2024,05/11/2023,01:00,Club America,Club Tijuana,3,0,H
Mexico,Liga MX,2023/2024,05/11/2023,03:05,Guadalajara Chivas,Cruz Azul,1,0,H
Mexico,Liga MX,2023/2024,05/11/2023,03:05,Pachuca,Monterrey,0,2,A
Mexico,Liga MX,2023/2024,05/11/2023,18:00,UNAM Pumas,Atlas,3,0,H
Mexico,Liga MX,2023/2024,05/11/2023,22:00,Necaxa,Mazatlan FC,4,0,H
Mexico,Liga MX,2023/2024,06/11/2023,00:05,Santos Laguna,Toluca,3,1,H
Mexico,Liga MX,2023/2024,06/11/2023,02:06,Juarez,Queretaro,0,3,A
Mexico,Liga MX,2023/2024,09/11/2023,02:00,Monterrey,Santos Laguna,3,0,H
Mexico,Liga MX,2023/2024,11/11/2023,01:00,Atlas,Necaxa,0,0,D
Mexico,Liga MX,2023/2024,11/11/2023,01:06,Mazatlan FC,Toluca,1,0,H
Mexico,Liga MX,2023/2024,11/11/2023,03:10,Club Tijuana,Pachuca,2,3,A
Mexico,Liga MX,2023/2024,11/11/2023,23:00,Atl. San Luis,Santos Laguna,0,2,A
Mexico,Liga MX,2023/2024,11/11/2023,23:00,Queretaro,Monterrey,0,0,D
Mexico,Liga MX,2023/2024,12/11/2023,01:00,UNAM Pumas,Guadalajara Chivas,1,0,H
Mexico,Liga MX,2023/2024,12/11/2023,03:10,Tigres UANL,Club America,0,0,D
Mexico,Liga MX,2023/2024,13/11/2023,00:00,Cruz Azul,Puebla,1,2,A
Mexico,Liga MX,2023/2024,13/11/2023,02:05,Club Leon,Juarez,2,1,H
Mexico,Liga MX,2023/2024,24/11/2023,01:00,Atl. San Luis,Club Leon,3,2,H
Mexico,Liga MX,2023/2024,24/11/2023,03:10,Santos Laguna,Mazatlan FC,2,1,H
Mexico,Liga MX,2023/2024,27/11/2023,02:06,Club Leon,Santos Laguna,3,2,H
Mexico,Liga MX,2023/2024,30/11/2023,01:06,Club Leon,Club America,2,2,D
Mexico,Liga MX,2023/2024,30/11/2023,03:10,Atl. San Luis,Monterrey,1,0,H
Mexico,Liga MX,2023/2024,01/12/2023,01:00,Puebla,Tigres UANL,2,2,D
Mexico,Liga MX,2023/2024,01/12/2023,03:05,Guadalajara Chivas,UNAM Pumas,1,0,H
Mexico,Liga MX,2023/2024,03/12/2023,01:00,Club America,Club Leon,2,0,H
Mexico,Liga MX,2023/2024,03/12/2023,03:10,Monterrey,Atl. San Luis,1,1,D
Mexico,Liga MX,2023/2024,04/12/2023,00:00,UNAM Pumas,Guadalajara Chivas,3,0,H
Mexico,Liga MX,2023/2024,04/12/2023,02:10,Tigres UANL,Puebla,3,0,H
Mexico,Liga MX,2023/2024,07/12/2023,03:00,Atl. San Luis,Club America,0,5,A
Mexico,Liga MX,2023/2024,08/12/2023,03:00,UNAM Pumas,Tigres UANL,0,1,A
Mexico,Liga MX,2023/2024,10/12/2023,02:00,Club America,Atl. San Luis,0,2,A
Mexico,Liga MX,2023/2024,11/12/2023,02:00,Tigres UANL,UNAM Pumas,1,1,D
Mexico,Liga MX,2023/2024,15/12/2023,03:00,Tigres UANL,Club America,1,1,D
Mexico,Liga MX,2023/2024,18/12/2023,01:30,Club America,Tigres UANL,0,0,D
Mexico,Liga MX,2023/2024,13/01/2024,01:00,Queretaro,Toluca,2,2,D
Mexico,Liga MX,2023/2024,13/01/2024,03:00,Mazatlan FC,Atl. San Luis,0,1,A
Mexico,Liga MX,2023/2024,14/01/2024,01:00,Cruz Azul,Pachuca,0,1,A
Mexico,Liga MX,2023/2024,14/01/2024,01:05,Guadalajara Chivas,Santos Laguna,1,1,D
Mexico,Liga MX,2023/2024,14/01/2024,03:00,Club Tijuana,Club America,0,2,A
Mexico,Liga MX,2023/2024,14/01/2024,03:00,Monterrey,Puebla,2,0,H
Mexico,Liga MX,2023/2024,14/01/2024,18:00,UNAM Pumas,Juarez,1,0,H
Mexico,Liga MX,2023/2024,15/01/2024,00:00,Necaxa,Atlas,2,1,H
Mexico,Liga MX,2023/2024,18/01/2024,01:00,Club Leon,Tigres UANL,1,2,A
Mexico,Liga MX,2023/2024,20/01/2024,01:00,Puebla,Necaxa,1,2,A
Mexico,Liga MX,2023/2024,20/01/2024,03:00,Atl. San Luis,UNAM Pumas,3,1,H
Mexico,Liga MX,2023/2024,20/01/2024,03:10,Juarez,Cruz Azul,0,0,D
Mexico,Liga MX,2023/2024,20/01/2024,23:00,Toluca,Mazatlan FC,4,1,H
Mexico,Liga MX,2023/2024,21/01/2024,01:05,Club America,Queretaro,2,0,H
Mexico,Liga MX,2023/2024,21/01/2024,03:10,Atlas,Club Tijuana,0,0,D
Mexico,Liga MX,2023/2024,22/01/2024,00:00,Tigres UANL,Guadalajara Chivas,1,0,H
Mexico,Liga MX,2023/2024,22/01/2024,02:05,Santos Laguna,Monterrey,0,2,A
Mexico,Liga MX,2023/2024,25/01/2024,01:00,Atl. San Luis,Tigres UANL,1,2,A
Mexico,Liga MX,2023/2024,25/01/2024,01:00,Monterrey,Queretaro,1,1,D
Mexico,Liga MX,2023/2024,25/01/2024,03:05,Juarez,Club America,0,2,A
Mexico,Liga MX,2023/2024,27/01/2024,01:00,Puebla,Toluca,1,1,D
Mexico,Liga MX,2023/2024,27/01/2024,03:00,Club Tijuana,Guadalajara Chivas,1,1,D
Mexico,Liga MX,2023/2024,27/01/2024,23:00,Club Leon,Santos Laguna,3,2,H
Mexico,Liga MX,2023/2024,27/01/2024,23:00,Cruz Azul,Mazatlan FC,2,1,H
Mexico,Liga MX,2023/2024,28/01/2024,01:00,Monterrey,Atl. San Luis,3,1,H
Mexico,Liga MX,2023/2024,28/01/2024,03:05,Necaxa,Club America,0,0,D
Mexico,Liga MX,2023/2024,28/01/2024,23:15,UNAM Pumas,Pachuca,3,1,H
Mexico,Liga MX,2023/2024,29/01/2024,01:00,Atlas,Juarez,2,1,H
Mexico,Liga MX,2023/2024,29/01/2024,03:00,Queretaro,Tigres UANL,1,1,D
Mexico,Liga MX,2023/2024,31/01/2024,01:00,Cruz Azul,Club Tijuana,1,0,H
Mexico,Liga MX,2023/2024,31/01/2024,01:00,Mazatlan FC,Club Leon,2,2,D
Mexico,Liga MX,2023/2024,31/01/2024,03:00,Santos Laguna,Puebla,3,0,H
Mexico,Liga MX,2023/2024,31/01/2024,03:05,Guadalajara Chivas,Toluca,3,2,H
Mexico,Liga MX,2023/2024,01/02/2024,01:00,Pachuca,Atlas,4,3,H
Mexico,Liga MX,2023/2024,01/02/2024,03:00,UNAM Pumas,Necaxa,2,2,D
Mexico,Liga MX,2023/2024,03/02/2024,01:00,Queretaro,Cruz Azul,1,3,A
Mexico,Liga MX,2023/2024,03/02/2024,03:00,Puebla,Mazatlan FC,3,2,H
Mexico,Liga MX,2023/2024,03/02/2024,23:00,Toluca,Club Leon,4,1,H
Mexico,Liga MX,2023/2024,03/02/2024,23:06,Juarez,Necaxa,2,2,D
Mexico,Liga MX,2023/2024,04/02/2024,01:05,Tigres UANL,UNAM Pumas,2,2,D
Mexico,Liga MX,2023/2024,04/02/2024,01:10,Pachuca,Club Tijuana,3,2,H
Mexico,Liga MX,2023/2024,04/02/2024,03:10,Club America,Monterrey,1,1,D
Mexico,Liga MX,2023/2024,05/02/2024,00:00,Atlas,Santos Laguna,3,0,H
Mexico,Liga MX,2023/2024,05/02/2024,01:00,Atl. San Luis,Guadalajara Chivas,0,2,A
Mexico,Liga MX,2023/2024,08/02/2024,03:00,Pachuca,Club Leon,3,2,H
Mexico,Liga MX,2023/2024,10/02/2024,01:00,Mazatlan FC,Atlas,2,0,H
Mexico,Liga MX,2023/2024,10/02/2024,03:10,Club Tijuana,Queretaro,1,1,D
Mexico,Liga MX,2023/2024,10/02/2024,23:00,Necaxa,Toluca,3,3,D
Mexico,Liga MX,2023/2024,10/02/2024,23:05,Guadalajara Chivas,Juarez,2,1,H
Mexico,Liga MX,2023/2024,11/02/2024,01:00,Club Leon,Club America,0,1,A
Mexico,Liga MX,2023/2024,11/02/2024,01:05,Cruz Azul,Atl. San Luis,3,0,H
Mexico,Liga MX,2023/2024,11/02/2024,03:10,Monterrey,Pachuca,3,2,H
Mexico,Liga MX,2023/2024,11/02/2024,03:10,Santos Laguna,Tigres UANL,0,3,A
Mexico,Liga MX,2023/2024,11/02/2024,18:00,UNAM Pumas,Puebla,3,0,H
Mexico,Liga MX,2023/2024,15/02/2024,03:00,Atlas,UNAM Pumas,0,0,D
Mexico,Liga MX,2023/2024,17/02/2024,01:00,Queretaro,Necaxa,1,1,D
Mexico,Liga MX,2023/2024,17/02/2024,03:00,Mazatlan FC,Guadalajara Chivas,2,2,D
Mexico,Liga MX,2023/2024,17/02/2024,23:00,Atl. San Luis,Club Tijuana,3,3,D
Mexico,Liga MX,2023/2024,18/02/2024,01:00,Pachuca,Club America,2,1,H
Mexico,Liga MX,2023/2024,18/02/2024,03:05,Cruz Azul,Tigres UANL,1,0,H
Mexico,Liga MX,2023/2024,18/02/2024,22:00,Atlas,Club Leon,0,1,A
Mexico,Liga MX,2023/2024,19/02/2024,00:05,UNAM Pumas,Santos Laguna,3,0,H
Mexico,Liga MX,2023/2024,19/02/2024,02:10,Monterrey,Toluca,0,0,D
Mexico,Liga MX,2023/2024,21/02/2024,01:00,Puebla,Pachuca,1,4,A
Mexico,Liga MX,2023/2024,21/02/2024,03:00,Necaxa,Guadalajara Chivas,1,0,H
Mexico,Liga MX,2023/2024,22/02/2024,01:00,Toluca,Santos Laguna,1,0,H
Mexico,Liga MX,2023/2024,22/02/2024,03:00,Club America,Mazatlan FC,2,2,D
Mexico,Liga MX,2023/2024,22/02/2024,03:00,Club Leon,Cruz Azul,2,3,A
Mexico,Liga MX,2023/2024,24/02/2024,01:00,Puebla,Queretaro,0,2,A
Mexico,Liga MX,2023/2024,24/02/2024,03:00,Juarez,Monterrey,0,3,A
Mexico,Liga MX,2023/2024,24/02/2024,03:00,Necaxa,Pachuca,1,1,D
Mexico,Liga MX,2023/2024,24/02/2024,23:00,Club Leon,Atl. San Luis,1,0,H
Mexico,Liga MX,2023/2024,25/02/2024,01:00,Tigres UANL,Atlas,1,1,D
Mexico,Liga MX,2023/2024,25/02/2024,01:05,Guadalajara Chivas,UNAM Pumas,3,1,H
Mexico,Liga MX,2023/2024,25/02/2024,03:10,Club America,Cruz Azul,1,0,H
Mexico,Liga MX,2023/2024,25/02/2024,18:00,Toluca,Club Tijuana,2,0,H
Mexico,Liga MX,2023/2024,26/02/2024,00:00,Santos Laguna,Mazatlan FC,1,0,H
Mexico,Liga MX,2023/2024,28/02/2024,01:00,Queretaro,Atl. San Luis,4,1,H
Mexico,Liga MX,2023/2024,29/02/2024,01:00,Tigres UANL,Juarez,1,0,H
Mexico,Liga MX,2023/2024,29/02/2024,03:00,Club Tijuana,Monterrey,1,1,D
Mexico,Liga MX,2023/2024,02/03/2024,01:00,Atl. San Luis,Puebla,4,0,H
Mexico,Liga MX,2023/2024,02/03/2024,01:00,Queretaro,Santos Laguna,0,1,A
Mexico,Liga MX,2023/2024,02/03/2024,03:00,Mazatlan FC,Necaxa,2,1,H
Mexico,Liga MX,2023/2024,02/03/2024,23:00,Toluca,Tigres UANL,2,1,H
Mexico,Liga MX,2023/2024,03/03/2024,01:00,Pachuca,Juarez,3,2,H
Mexico,Liga MX,2023/2024,03/03/2024,01:05,Cruz Azul,Guadalajara Chivas,3,0,H
Mexico,Liga MX,2023/2024,03/03/2024,03:10,Atlas,Club America,1,5,A
Mexico,Liga MX,2023/2024,04/03/2024,01:00,Monterrey,UNAM Pumas,3,0,H
Mexico,Liga MX,2023/2024,04/03/2024,03:00,Club Tijuana,Club Leon,1,1,D
Mexico,Liga MX,2023/2024,09/03/2024,01:00,Puebla,Atlas,2,2,D
Mexico,Liga MX,2023/2024,09/03/2024,03:00,Necaxa,Atl. San Luis,3,1,H
Mexico,Liga MX,2023/2024,09/03/2024,03:10,Juarez,Toluca,1,1,D
Mexico,Liga MX,2023/2024,09/03/2024,23:05,Guadalajara Chivas,Club Leon,1,2,A
Mexico,Liga MX,2023/2024,10/03/2024,01:00,Pachuca,Queretaro,1,2,A
Mexico,Liga MX,2023/2024,10/03/2024,01:00,Santos Laguna,Cruz Azul,3,0,H
Mexico,Liga MX,2023/2024,10/03/2024,03:00,Club America,Tigres UANL,2,0,H
Mexico,Liga MX,2023/2024,10/03/2024,18:00,UNAM Pumas,Club Tijuana,3,3,D
Mexico,Liga MX,2023/2024,11/03/2024,01:00,Monterrey,Mazatlan FC,2,1,H
Mexico,Liga MX,2023/2024,16/03/2024,01:00,Queretaro,Juarez,1,0,H
Mexico,Liga MX,2023/2024,16/03/2024,03:00,Club Tijuana,Santos Laguna,2,2,D
Mexico,Liga MX,2023/2024,16/03/2024,23:00,Cruz Azul,Necaxa,1,2,A
Mexico,Liga MX,2023/2024,17/03/2024,01:00,Club Leon,Puebla,2,1,H
Mexico,Liga MX,2023/2024,17/03/2024,01:00,Tigres UANL,Mazatlan FC,5,1,H
Mexico,Liga MX,2023/2024,17/03/2024,03:05,Guadalajara Chivas,Club America,0,0,D
Mexico,Liga MX,2023/2024,17/03/2024,23:00,Atlas,Monterrey,1,2,A
Mexico,Liga MX,2023/2024,18/03/2024,01:00,Atl. San Luis,Pachuca,2,1,H
Mexico,Liga MX,2023/2024,18/03/2024,01:00,Toluca,UNAM Pumas,3,0,H
Mexico,Liga MX,2023/2024,24/03/2024,01:00,Juarez,Puebla,4,3,H
Mexico,Liga MX,2023/2024,30/03/2024,01:00,Puebla,Tigres UANL,2,3,A
Mexico,Liga MX,2023/2024,30/03/2024,02:00,Club America,Atl. San Luis,2,1,H
Mexico,Liga MX,2023/2024,30/03/2024,03:00,Mazatlan FC,Club Tijuana,2,0,H
Mexico,Liga MX,2023/2024,31/03/2024,02:00,Monterrey,Guadalajara Chivas,0,2,A
Mexico,Liga MX,2023/2024,31/03/2024,02:00,Pachuca,Toluca,2,3,A
Mexico,Liga MX,2023/2024,31/03/2024,04:05,UNAM Pumas,Cruz Azul,0,0,D
Mexico,Liga MX,2023/2024,01/04/2024,00:00,Atlas,Queretaro,2,3,A
Mexico,Liga MX,2023/2024,01/04/2024,02:00,Necaxa,Club Leon,1,2,A
Mexico,Liga MX,2023/2024,01/04/2024,02:36,Juarez,Santos Laguna,2,1,H
Mexico,Liga MX,2023/2024,06/04/2024,02:00,Mazatlan FC,UNAM Pumas,0,4,A
Mexico,Liga MX,2023/2024,06/04/2024,04:10,Club Tijuana,Necaxa,2,3,A
Mexico,Liga MX,2023/2024,07/04/2024,00:00,Club Leon,Queretaro,0,2,A
Mexico,Liga MX,2023/2024,07/04/2024,02:00,Tigres UANL,Pachuca,0,3,A
Mexico,Liga MX,2023/2024,07/04/2024,02:05,Guadalajara Chivas,Puebla,3,2,H
Mexico,Liga MX,2023/2024,07/04/2024,04:05,Cruz Azul,Monterrey,2,1,H
Mexico,Liga MX,2023/2024,07/04/2024,04:05,Santos Laguna,Club America,1,1,D
Mexico,Liga MX,2023/2024,07/04/2024,19:00,Toluca,Atlas,4,1,H
Mexico,Liga MX,2023/2024,08/04/2024,01:00,Atl. San Luis,Juarez,2,3,A
Mexico,Liga MX,2023/2024,13/04/2024,02:06,Queretaro,Mazatlan FC,0,2,A
Mexico,Liga MX,2023/2024,13/04/2024,04:00,Necaxa,Santos Laguna,2,0,H
Mexico,Liga MX,2023/2024,13/04/2024,04:00,Puebla,Cruz Azul,0,1,A
Mexico,Liga MX,2023/2024,14/04/2024,00:00,Pachuca,Guadalajara Chivas,0,1,A
Mexico,Liga MX,2023/2024,14/04/2024,02:05,Club America,Toluca,5,1,H
Mexico,Liga MX,2023/2024,14/04/2024,04:10,Monterrey,Tigres UANL,3,3,D
Mexico,Liga MX,2023/2024,15/04/2024,01:00,Atlas,Atl. San Luis,2,1,H
Mexico,Liga MX,2023/2024,15/04/2024,01:00,UNAM Pumas,Club Leon,1,0,H
Mexico,Liga MX,2023/2024,15/04/2024,03:06,Juarez,Club Tijuana,0,1,A
Mexico,Liga MX,2023/2024,20/04/2024,02:00,Mazatlan FC,Juarez,0,2,A
Mexico,Liga MX,2023/2024,20/04/2024,04:00,Atl. San Luis,Toluca,1,5,A
Mexico,Liga MX,2023/2024,20/04/2024,04:10,Club Tijuana,Puebla,3,1,H
Mexico,Liga MX,2023/2024,21/04/2024,00:00,Club Leon,Monterrey,2,0,H
Mexico,Liga MX,2023/2024,21/04/2024,02:05,Guadalajara Chivas,Queretaro,2,0,H
Mexico,Liga MX,2023/2024,21/04/2024,02:05,Santos Laguna,Pachuca,0,2,A
Mexico,Liga MX,2023/2024,21/04/2024,02:05,Tigres UANL,Necaxa,5,2,H
Mexico,Liga MX,2023/2024,21/04/2024,04:10,UNAM Pumas,Club America,2,1,H
Mexico,Liga MX,2023/2024,22/04/2024,01:00,Cruz Azul,Atlas,2,2,D
Mexico,Liga MX,2023/2024,27/04/2024,02:00,Puebla,Club America,1,2,A
Mexico,Liga MX,2023/2024,27/04/2024,04:10,Queretaro,UNAM Pumas,1,1,D
Mexico,Liga MX,2023/2024,28/04/2024,00:06,Juarez,Club Leon,1,1,D
Mexico,Liga MX,2023/2024,28/04/2024,02:00,Toluca,Cruz Azul,0,1,A
Mexico,Liga MX,2023/2024,28/04/2024,02:00,Tigres UANL,Club Tijuana,4,1,H
Mexico,Liga MX,2023/2024,28/04/2024,02:10,Pachuca,Mazatlan FC,1,1,D
Mexico,Liga MX,2023/2024,28/04/2024,04:10,Atlas,Guadalajara Chivas,0,1,A
Mexico,Liga MX,2023/2024,29/04/2024,01:00,Necaxa,Monterrey,2,5,A
Mexico,Liga MX,2023/2024,29/04/2024,01:00,Santos Laguna,Atl. San Luis,0,3,A
Mexico,Liga MX,2023/2024,03/05/2024,02:00,Necaxa,Queretaro,1,1,D
Mexico,Liga MX,2023/2024,03/05/2024,04:15,Pachuca,UNAM Pumas,0,0,D
Mexico,Liga MX,2023/2024,06/05/2024,03:06,Pachuca,Necaxa,2,1,H
Mexico,Liga MX,2023/2024,10/05/2024,04:10,Tigres UANL,Monterrey,1,2,A
